transaction_id,bank_id,customer_id,amount
9a91383e-696f-4179-b275-a924daac825e,108,769,-3159.33
f7dff9e4-9fd8-4cfd-804b-7b1908a92f3c,87,446,1976.66
1c3d0fa0-849b-4e79-a00d-1cd116893d3b,12,403,3681.74
0aff2da7-cb95-47e5-840e-6795d636fef2,56,80,-1208.78
f32c9c2d-f734-4c55-bf69-1962fde6e6ab,87,1124,4245.6
3e883ac5-4a7a-412f-8b4c-32ff76c8bd13,11,1291,-3951.34
0cf206c0-fd32-4b84-ae92-deb829865d1b,84,904,-676.13
956570f7-dae7-4e1d-ad1f-67f99506f7fc,67,364,7754.47
34854316-4ebd-4f39-94e0-52486625d1ff,51,1194,-472.38
8e40912a-30da-4676-91a5-bd2b46052576,82,1270,-4190.21
d9e287ce-2fd0-4b10-95c3-878ec5fbb38c,11,1168,-4710.78
7aea77f1-af51-4fa0-87d3-e22c1dc5f51c,39,836,-6043.05
bb015920-971c-4eb0-b05c-c98dd4ce2060,33,1214,-7326.41
5c5e3204-72e3-459d-a566-611f89249729,108,38,-9998.51
a258528c-1829-4a8a-bf9d-bb90161bb992,42,896,5853.0
b9d60d39-3bc6-46b4-a153-214dbf012a65,91,1100,-4314.22
5b3a3d77-a474-4f07-ac15-267e25adc005,37,1067,-5642.63
29da7d22-9420-410e-90ad-eaf67baffe0e,46,1147,-1353.38
0a723d24-ec6e-48eb-bca7-510062bab653,67,964,-6758.47
5621c544-8f09-4a21-a62d-a4fca68d37cb,62,68,-1822.99
2b02cc4a-a08a-47e5-95ba-a78764040b6b,51,717,-4920.79
59b877ae-6be7-4f4b-a757-1435a968345f,33,637,-9543.88
ecc742e7-06e3-480d-afc7-f99cc1df21ca,75,620,-2764.59
3c99bbcb-d62d-46e0-8537-7b26ca160e15,106,1166,-686.09
d3ce92f0-2982-4466-a097-42403a793da2,25,336,8065.67
20f3d753-35aa-4059-97cf-5c143364c644,107,134,272.7
b9493f3c-5e44-473b-be56-d7555962a369,23,1329,5878.38
5f192e51-bfba-4929-b14b-6b8f5e31560e,98,114,-2013.28
bca7b9ca-970f-483c-8931-d75b3e0262ad,113,152,-8191.26
035c4f12-e302-40fd-964d-07e1d78431f3,15,201,5857.9
56f681ff-affc-4cf3-b6a4-98e438ccb799,57,505,6744.02
dc6386ae-d689-4de6-84c1-8e0f6649cd21,84,1299,-2648.96
347b4aa8-09ab-4513-9a18-9141c18149bf,66,80,9101.5
d4a95999-6b64-444e-8a74-b00d98904117,89,43,-1656.66
e1fcbdef-3dab-4009-a5ea-04b110f91476,114,1142,855.67
771b93f0-3ce5-449a-9100-3bf5d8eaf401,73,737,8867.83
b9768c82-8b73-44bc-a6cf-fc11a3f543bf,25,996,9157.26
ab28f7c1-af7d-4e4f-a80b-f84e544814ce,37,572,1445.83
8b45309c-5487-4b61-8632-34e751841c94,21,1341,9719.05
122ce481-2e6f-47cb-84d7-5e91ba676737,23,278,-5368.43
69624d44-743b-4960-ba89-a4fb44ba1c8c,74,490,3595.0
0334fe2d-aec6-42c3-be67-9c73adf213f0,100,386,6806.87
11e2bdb6-7467-4364-94e4-870729a15b52,111,572,6709.26
241a6b76-00b9-4886-8ad3-073ebcdeafce,15,535,8309.26
cffb5186-67ca-4d78-b1c6-c56afddcebae,1,520,-3854.55
a2772e33-81d7-4300-82bc-bfda726a78d6,51,826,9711.03
001ce3b9-bf44-4b4a-84d3-6874aee1ecd1,100,431,-7871.4
9710a309-8225-4f69-995d-70afa3a10894,94,1287,7070.94
26f8084e-b26e-435d-906e-43f121b9c220,52,543,-8415.47
5fc4aab5-88c6-4d35-bff3-ea6bdde96ad4,4,887,2014.45
2b2a8d0b-fc1f-4deb-a13d-0ea48de30f9a,93,841,9749.24
2881c563-c8eb-4f95-a5e6-9450c8a0d946,52,452,2333.22
0b25cebb-bfb3-4477-a7d0-bbcc287ae838,39,1094,3294.65
a7d40247-6fa7-4ca1-a2f8-41f1c5489a2d,3,727,-6754.53
0d9950a5-20a7-462e-b028-719168c3ca29,14,869,3873.33
ebe38885-44b7-4232-ba59-8c0c3b4c882c,56,398,9606.39
41b1c097-344b-4ca7-a468-607ffd092026,5,1330,-2622.16
fc9ed5da-5fd5-4914-93ea-9c96bb754597,40,225,392.45
42ea8a73-ef0c-4693-a99e-dfdeddeafac5,36,1328,-3105.89
d7ed49b6-0843-4060-9e80-764497a2d477,20,814,-3668.96
88cfaeb3-834e-46ca-aa68-78ff7d6798fc,113,1168,-6129.3
16118ee6-fb82-409a-aa96-bdfe30608317,90,1086,-4954.11
51b56c26-34fa-4b0c-ae04-839b1723bb97,9,1202,9184.96
9f18ee29-b0c4-4d49-8a55-028b2d0aee78,52,763,-3840.2
941fab8e-dd4a-431a-a967-c354346a9d89,33,476,-4325.67
250312a7-0533-4d13-96ae-bf533fa6d98f,54,392,-1732.35
ead43105-a515-4aff-ba07-febff050fff7,82,209,1676.56
3f1cfc0a-8c1b-4c6c-9413-ddfa14b3dabd,76,841,-7341.23
dcf9ffb5-7882-4200-a3df-d89ead725230,12,966,3153.35
154fff0f-03d7-4475-8fae-85a845255a24,68,1037,-7004.85
4b93dd34-0837-4407-bb63-0b5334c2fb2e,28,1366,4492.58
a258bcdd-8aad-4f73-9649-e4b626ab8256,88,743,-9352.4
b5d44d6a-15eb-45ae-8a72-a7c6e6445067,20,267,4295.04
7a76167d-f36f-42ef-8ee5-968d8fd0a8a6,102,145,2840.99
f524c9f7-2613-439c-9862-71f203a83dd4,51,1246,-6438.68
32661f4e-2173-4892-964c-fbd0b326b1e4,72,1026,7367.03
e99e2c38-1b81-42cf-86d3-fe1c5aa6e54d,32,250,682.9
1c4acce6-d13e-4c34-a51d-8892669d8280,5,737,-7908.63
9b03b80e-19f9-4479-a2b8-01e772fe9b4b,90,92,-2200.03
fbbdc4ed-d764-4afe-842f-680973249973,31,212,-8989.61
956866b5-2f82-446d-9c53-6635e9af5388,57,346,-9749.97
5d79b5c4-338a-4f21-9b85-dc43a6ae8188,111,349,-1979.36
b0da6793-201b-4c89-93cb-ead2774b74d9,81,189,1984.2
6fb0afc7-a264-4cf9-baf1-3fec9dbf203a,110,345,-4747.92
3043bad5-80ae-4de9-bf12-765dcafb3fd9,1,102,-7529.94
73c59afb-b529-4426-8556-d07cb845570f,65,749,-9802.99
ec9cb1ac-8185-4eaf-b4b7-a170a84bb1e4,94,1218,-9580.46
62fd6852-777b-4f2a-9b7e-ec9ec2d92ab9,59,583,6954.28
81efb669-9c16-483b-9e7e-aa4527334799,80,563,2002.86
00c2236d-400d-4ad4-85e8-55658ae36a22,6,967,-7040.46
971e8d67-1d26-4b31-895b-5244b8e7c6a4,95,720,2433.85
cc1ea903-26bf-408e-9ab8-e4607d086945,53,651,694.91
8b146645-d915-4baf-a18f-b9d647716ba0,48,985,-1560.97
9cf0a2a3-2f48-4e5a-a839-e0e6c0204911,65,164,-3874.45
27841e39-2f62-4463-b20a-f43ef0c8ea80,49,859,3556.36
9f1b745c-33a0-44e2-82a9-2311b868bf02,42,1280,-5924.81
f99c96ec-4b31-4e64-a033-591e8c536bc6,85,817,2637.82
ac667869-1e54-4349-8079-722c36d920a4,35,775,8594.65
8cc8b571-ec94-4172-9251-f75b7bae3a49,62,638,-754.89
2aee0940-d497-4187-9622-07435a0083dd,43,253,1041.15
9c2c2f60-a7f1-4b0e-91ba-66fbde7bc9cc,71,958,-5014.72
593f0228-dcfb-45fe-bb04-6eac5f9e91b5,95,994,-8988.4
a888a1d5-d69c-4e0a-969b-e61bf7cdfcfb,78,475,2056.25
67a1e4be-09db-4bf2-aa4f-ce5ef5ac2fc3,65,1186,-3004.92
1fa832a3-da3f-414f-b4ca-2fdd58a073fd,101,765,8890.31
b402c3c3-2527-409c-a541-c6ff0ce61eed,38,1250,-2151.72
7331a64c-1988-406c-a53c-a31a8e45dc47,82,744,-6488.87
0701ea14-3873-4bce-af41-e988de01e72f,79,1366,2382.9
04594ad1-be5e-443b-a720-86c72f2fc390,96,952,5970.95
cbe56cd3-a8d4-4135-8a4a-d5a8a7e3c0a3,102,754,-4797.45
2991189a-81b6-4582-b317-ea503d0bde00,7,1342,-1328.34
91e4be74-b6be-44d4-9014-4fae7451d7ce,22,61,1766.88
ec65b80c-2ba9-4715-bc99-6fb1165528f4,98,359,527.32
bf720ab6-e107-41c9-8ac3-1f895830d3c3,74,1094,-5822.97
7244d9c1-1883-4f94-b647-bc4c6c3900da,88,150,9032.82
7e9ded2f-cdba-40f8-8d90-b2b4d14df09f,44,1008,1893.76
081da742-ed73-46cb-85b3-966b8cd226f8,39,989,4742.71
1aa3b6ae-ef25-4ff8-891f-21232578e93c,2,771,6431.03
b325d3ab-d0c4-4e58-bb6f-b62df990a4ef,109,1044,-9195.68
fbbc5801-0a64-4519-bdc4-51b68d304759,51,1049,2883.1
212fbfa0-93ae-4df1-ae63-3be3a3f5280a,93,937,-7516.15
ebfc23a2-62d7-419e-bf55-7b260a58b8cd,25,237,2591.91
71ed6b57-fbed-4bbc-a116-40c301775ced,112,479,635.54
bbb0a99c-609b-4b17-94d7-832b151b305d,105,1089,1197.49
f1bf23f1-b44b-4602-b2ca-df0755c7cae0,111,1216,-898.53
4bbe5536-dffe-48a1-b4f7-8cfede107be4,42,1068,-8210.41
e8cd8e98-f660-4456-aaa5-1268e2710769,36,852,6197.96
59276335-db7e-480a-9546-819fc4510917,18,127,-3690.05
573b9a04-b021-4a47-9e1c-1efa5c021c38,95,37,2296.5
d1ad6cb6-8833-4fd7-bfb5-f69af3e03cb8,30,1102,2928.13
1473a526-b417-4127-9513-c12a9e56a703,26,678,328.46
a287f4d7-7bf1-4806-be5f-50a94eee05ae,101,402,9830.23
1527ea29-ea9b-4d9c-bc34-5466ae4d2f89,12,66,832.44
2db0be89-d726-4657-bd7c-ebc5707a3952,114,1228,4499.97
b6bb59da-b98e-46d5-a58b-1511e5d0ca14,79,494,-2936.47
6eaa6e73-7177-4756-b5a1-9218b99c59d3,109,308,2922.69
c24d1444-e777-4b26-9314-2993d5210303,104,1087,-5921.49
3692f6c2-9f8c-4c84-90f7-42167f6f6a1a,87,1169,38.88
0492d298-7af7-46e5-ade4-1e379db80d99,77,938,3755.49
98916c8f-fe15-49c6-9d5f-e82a9e76ddff,60,260,-166.66
9ad14cb4-54cf-4125-9c95-b7ca6c0e19a3,26,580,-8127.63
bcb0554e-0997-4828-a8b4-dbecc2b8900d,81,562,142.94
6006e6f3-53da-46a7-a597-968e1ad1061f,79,1363,888.04
808fb71b-91a6-46de-8518-dfab6d50d92e,46,883,3284.21
2e79592c-c282-4342-8821-10827f7cd176,96,898,6841.13
0fe29b64-918e-4d18-8e81-99366628386b,4,150,-2917.56
b46cb5a8-b8a3-4c03-9544-bdeaf3847f9c,10,1247,-5028.57
c206c478-6355-4973-b322-d2184aa1a888,26,1226,8398.67
f787a337-a11f-4709-a9e1-5fd4e65d8459,72,1032,9678.28
edb50a54-1203-4e09-8de6-e92f2a42ff0d,111,1345,9533.14
a31624af-40f4-43e1-9b1f-e29ddc52810d,108,2,7206.6
c6deacc4-634b-46b0-9a3b-dcfc24cb43e9,103,1054,1842.83
94f8b36b-d704-41a1-8c43-e291afb03613,98,1089,-5966.74
47d2ace6-b11c-46a4-a298-1bc7ef38e892,93,442,7599.87
069c2496-8767-4753-95af-9661951a67a7,4,554,-3595.24
f8072509-616e-4866-b1cf-d73a125ed846,34,1244,8532.61
3e3754bf-ca17-4959-b0cd-41e084a5a9b3,59,295,7509.12
c89746fb-59f4-4ab1-b3d8-ba3905e80197,97,927,-6172.18
e1173fb4-6314-4166-a6a6-9edf1d013cb1,97,1259,6582.15
36544082-4035-4044-a293-d1be0f3eac4f,65,790,3716.25
318609fc-04c0-490e-9c87-0a1de0a9d6f4,18,1080,1411.0
36da82f2-e73d-4558-936f-75f1f04ebe89,102,756,-6924.6
11e77b5f-0362-49f6-9a99-e7932bf62e55,6,417,-7423.75
97e004be-919e-4b77-884d-08bc1fb445ec,43,803,-2384.0
3f8b3b63-bfa8-400c-ae3f-1063eff535d1,57,336,9716.7
7bdadba0-b636-43d7-8418-f385ac1c7fba,62,233,982.63
cef9123a-79ae-446c-812e-197cc12c90be,4,1140,-1633.11
15ea6c55-293f-4f61-b5f1-6d882900454c,63,720,-6207.85
7699104c-fb6a-45f4-af18-e7bd7f6554e4,66,1253,-1265.43
a887fc0f-98c1-4c92-bce2-5e8c130b1834,63,51,-7238.94
076fc2c5-d8f3-4678-aac1-a4f5635b43a5,99,1206,9409.76
b7402977-1c18-433d-9651-3265eb572c80,65,254,-3203.36
073a9960-6446-41d7-b84e-57486d6f9637,98,1241,4493.17
d329b636-866d-4522-a0a7-d038d7155ae5,115,504,5757.98
f18c4763-55d0-4ea9-8284-e3ab99411387,45,1139,-6468.23
5a59b1f8-ae80-4d9b-a4b6-fbc72d885d19,11,157,7815.23
c087342c-3d94-43ef-b084-09768c170d4a,65,76,-9498.18
7e3c2bd0-2885-44d0-a4f2-6eb1d1279039,56,1346,7386.04
eb84a252-a964-486c-8b01-d122556b56cb,6,151,-9275.53
fd4138be-0106-4413-ba38-6f01cd8a8f6d,115,384,-5886.23
5ec62df0-586c-4ad1-a12e-a9db968c2872,84,43,-2280.89
c2d3e1ef-e3b6-42d1-a948-ab68090cfbf5,55,28,-7478.1
517bed34-18bd-4173-b5e7-1c5e061756b1,67,735,843.23
5321da53-3799-4b62-9e93-1e42f827d7af,111,650,2628.36
fe26afb0-bd67-401a-b939-eff814b0b5cb,63,9,-367.97
8a2d4395-0d56-452b-8bec-e84663a66735,58,734,-5420.08
3edbbbae-bcab-41c1-bd47-b3b65ad1ab6d,5,60,1947.83
8f1e23b2-ea75-4c8b-a362-739a0cbd3c64,102,775,629.07
b4d95d43-f4d3-4a41-80ad-ca1d31c05676,7,469,8902.89
a8e54c07-c127-4a35-b2d3-4f228de143f0,32,1256,-7379.25
18bc944f-b4f1-452d-8d79-69d8db0db2ca,55,204,7864.21
fba6c1bc-b14a-4c3c-8253-7853161becb7,109,323,-3496.75
32d8a2be-8a8d-47dc-82b2-1fe56568fd67,100,524,2003.8
1f793e73-2720-4c9c-ac0c-71f00adc1d1b,17,1196,642.87
8966991b-1efa-4db9-afd8-27f0db83caa5,5,1212,-2664.07
9dbdd61c-8192-4e43-891d-070aed038c3f,54,57,-8192.53
11dd33f7-1a46-46ea-8ab6-3b2728209384,31,573,9189.27
51c036f0-30d8-4032-bfc6-12def4638469,97,970,9554.8
4a023dfd-bc5f-4fed-a685-21a555b6fbef,12,1275,-2876.68
be20baeb-5c46-478c-9e25-0d22c5f5035f,23,917,3563.67
9ed82023-f86e-474a-97bc-6ea3239fc803,52,919,5303.05
a5ed401f-ea6d-4736-a82f-7781d7bb7362,23,1261,7548.51
2a595985-0681-455c-a345-a7fd52e9d659,111,996,1164.58
fd057a4d-7173-4edb-ac04-f4f3db079bf6,70,818,9019.71
0093b8e8-a120-4ff7-9d1f-41e317a15e49,32,1291,9472.19
c8ac6901-5dd5-4ea2-9dba-b35318127fc9,48,1242,-6632.4
c2807846-4cc2-4e86-b3b6-59f4e1b07114,67,1339,-8446.56
488a2d7a-ac72-4a99-99ef-f98516a90430,110,889,-2588.47
3af00e12-66c2-4eea-900f-2884ad584746,11,446,-7330.74
75a95e33-7195-4a4f-8b2b-869cf277fe19,19,738,6333.88
3e4bc12c-3ef7-4342-b8cd-74ce629686a2,46,930,-2847.02
c8e2d50c-c411-4e0f-9e95-e60f3d018cdf,89,642,-3122.2
22f80671-f47e-43a0-89c7-e0b272f80947,57,964,3325.77
9154b554-561e-4b99-b995-761b86f9a08d,45,313,9244.07
d156d0e4-71a7-4d8f-9b17-4f15ad35d538,57,874,2272.57
f635282a-5e81-4f73-8e65-8ab5fe84a0fd,106,1303,6728.0
86a290d0-de91-49df-8a9f-fb658bc8faf8,40,147,6602.58
e1154645-f187-4258-88b3-2dde175d8f03,9,297,-9265.68
f329ae2b-efed-4660-a181-4432db4cb80c,62,753,3757.61
5abba149-6337-42d9-ad04-0ac1474a9b02,60,44,5338.23
fee12bc3-4d7a-4415-91a8-36b940765aca,101,875,4072.25
e460962a-9efb-4b38-ac25-d412a6ca4fcd,48,1040,8578.74
fa4e4d06-f1f4-4119-b0ec-134f2700554e,66,794,1312.37
bd0ef8b5-da0a-4eaa-9939-db554b4a75d7,53,248,-2526.64
eb1b9c33-90a6-44bf-b4e5-948a127b32a2,106,919,-464.4
b49aa91a-849c-4576-9f0c-52720cb8e6db,17,1026,8345.95
4eca2e56-acff-4a68-9280-cf04d488b650,89,1200,6155.94
3d1f6b0b-2d4b-4452-8931-bbac1aa926dc,22,862,-1547.15
a6d752ea-d11a-430c-9eb0-8c6939c0d388,93,454,3518.74
8990ed54-1613-431a-a003-ac4216f25953,106,448,1005.59
783c5bcd-e8a2-49be-99b0-7594f8e5f2d6,73,1213,5053.61
a553f09b-42bb-4379-9464-28463f5ad1b6,35,91,3975.21
62c2a6f6-bd71-4bee-95b4-410ff080d893,88,1103,7138.24
a54f2683-05b4-4407-9415-b42f00040eba,43,208,6305.27
88707f5b-248b-40bf-84b7-3e619ed1d95e,79,631,1707.5
3b2206ab-0bc5-4996-8106-df0ede93da54,7,156,5835.28
a748183d-44be-40f6-bf3e-e37b775cbc7c,80,784,-614.35
f970f6af-53aa-4a4c-9ae4-e0e243097814,53,1275,4462.08
eeaa7212-f3fd-49bc-951f-00169fa4419d,103,1055,-6058.06
bc32070b-9758-47e2-af3e-a4d5fee28963,23,1104,6996.44
5339048c-4fa9-4d33-81bf-721028036370,88,1304,7053.45
f81d2932-1ae4-401e-8031-3f27516eb7ba,10,153,3010.05
e3038d88-94a5-419a-84d1-c847c97f3ef9,106,900,4638.66
7e932e32-4298-40ee-ac38-25aee52a0033,2,1068,-8804.41
75533582-6af9-42a9-a91d-2ed589477c5a,4,852,-3262.7
bf6adbd0-6ef1-4ddb-9099-5be46b4da15b,115,1070,-9292.58
d9e8f02d-3f32-44ee-9c44-9edc73fbd2b4,69,183,-1545.1
57691e7a-0aa1-4735-b64d-000692970be0,70,331,1179.26
2215bfa3-3a77-44b7-a731-6b43bcdbc796,57,488,9318.47
ac338df0-99b6-4dae-a392-8f8fb47f06a7,32,128,8358.71
ff0ada59-70c7-4957-b70e-98c0a06086c3,28,682,9145.25
8d5918cb-f313-4409-9671-e21057f11bfd,7,906,-7256.27
a5f4c54f-46a3-440c-8c26-7a568194e962,45,732,5129.88
fe13ca4a-a2ec-47b6-9913-981522ae75fb,104,508,7990.63
d5f8d6ec-4f43-4bd0-aaea-7e660bab149d,77,204,1272.4
e0b0ddd9-3ae4-4111-b50a-a791142f0c50,19,143,7385.19
cc5660d3-f9c8-4f1b-8277-d8c4a46273b4,113,732,-3280.56
530ab0e1-a771-4e78-9e16-6b9d2c913b48,112,587,5810.07
06a22236-20db-40df-b6ce-32df1ad34003,49,1342,-3705.35
257954af-d0b3-49e7-877a-5157ad5fb2d9,84,591,7807.08
b3ecd7bd-6a78-4d61-ae4c-1a0af27696db,35,178,459.18
b1f1997f-9c4d-4baa-9430-c1a632d39dcd,97,852,-3746.39
9b85e098-18f0-4ee2-a4d2-eaf0f8f518a3,65,1151,-744.42
199ca397-d30e-4820-832f-dafbfc68d8bd,28,791,2574.86
b4ab3c86-5b15-450d-9e93-d6ce7ce1ffcf,15,648,3495.51
810e4689-7a5e-40f0-90e9-5af3a45434de,87,337,-2390.8
3350b83d-f0ff-482f-b343-ab9d7dde6954,70,816,-2577.44
1155b611-54c1-4953-915f-c8f8afafddf6,13,791,-1573.97
e5498aff-331c-4b0c-9dc0-051b2ae62664,99,937,8636.4
2749b76e-83bc-4de8-9023-fe7a4e1244ac,113,1187,8171.7
e73c9820-c409-42bc-809c-45153ca95976,113,611,3147.11
4d0423a3-7fc6-4805-9095-d7406101a170,74,565,57.35
8693407f-b603-4e8b-87e7-26209f29902c,27,225,-6313.58
e3631afa-a5e5-45e9-bb76-3f57b9e70593,59,1155,-8435.51
85dc3cfb-2004-4e57-9aad-d15e43b6e32f,8,1264,-764.45
24169366-e098-42aa-993f-4755c1334b45,5,1017,-4920.98
ca7a4b5f-b43a-4dcc-b6ed-078a4a8a1a4d,92,171,-5630.14
e9149cc7-44dd-4c8b-aeaf-4e7c1175035b,81,276,393.13
34ee77c6-2f60-4773-9c69-f440484a2269,72,970,-4199.72
335abe7f-732f-45da-9440-038e6a8e8175,86,575,5794.95
2e7da76a-e7d4-4122-a0cf-680ab5769b8f,16,1111,-249.24
d19d3218-5093-4e0b-8bd3-9b259e1645da,102,813,-9080.16
9468f2f4-fb08-4b00-b65a-71d733731456,16,456,8766.27
6b919f3d-03ad-4a54-84ce-0c2651439e23,44,646,-6709.53
f20bc74e-8e14-4e95-9d85-9680aecaec0f,55,406,-4284.4
8f39040a-affc-4000-a374-5b5b2f9f0bd3,69,238,167.38
45f7fbb5-035f-41ae-adcc-b13477584a40,54,657,56.75
e1951654-059d-4821-926d-2cd8415329b5,42,1031,4862.87
71c20c7b-8bf6-49f1-9959-9491efb6244e,10,949,2358.96
34cf13b9-3520-48b9-b905-0e76406b252a,43,1224,8358.68
de94537c-303b-45ec-959c-e2e41fd9aae4,53,207,6623.01
1a6cf790-e48e-4865-9409-aa6ff30ebdef,76,949,-4017.04
244a6015-9d6f-400b-97a4-d4aa07a79f04,43,916,-8461.91
af5dd3c6-5967-4c6a-af3d-248c4a3a10ae,113,1227,3564.74
0271b4f4-cf37-41e7-aca7-9d1d9e2c7b11,49,259,-6502.81
a10bad1b-5a01-4638-9fb5-c34a4f5513b8,39,771,4378.32
fe669bcc-e2fb-4355-80de-2c1695dfff4f,77,455,1131.77
25354052-808c-4b89-b0d2-310ea820c58a,79,1255,2724.39
2707770c-a4c5-4b37-926a-86e6496f7081,32,1089,-9655.76
0ebd9e02-5676-455e-920e-b24740e8b98c,89,511,2342.64
6481e0f4-3128-4150-a3c3-27df077d1cae,84,272,-2699.35
d79d8fc3-6d29-4f59-a5c4-74339e16e02e,109,1260,293.54
789361d6-09a2-43f6-8aed-accd59f9005f,98,459,4080.52
5d1e5afe-815e-4a23-9e74-ab40b9fd4d53,58,1046,-9741.47
8c822d0b-7e0b-4267-acd3-daf6e4e95fc1,32,871,4996.14
9efc5e04-744d-455b-9cb2-50cfd2d586fc,103,724,7261.75
c110ea22-b170-43d2-83eb-bf2bfdab7825,27,860,-5222.29
277e31af-d58b-4cc4-9664-db2895754ffd,58,1008,-2120.12
a14a6d31-fd95-471d-82c4-7d947089e44d,78,155,7355.32
d7f2063b-06e8-472d-8061-978d195c9c74,6,7,-2566.87
40797f4e-77d6-4ea8-a9b9-12028714b3ff,4,545,-4626.93
305a18c9-7b28-43ae-b0cf-375740bf9141,61,654,-3807.16
dbeb0de4-cfbc-4f78-885e-6241d831b987,66,550,-8959.98
e5657f0d-68aa-429a-bf04-9cbf88a4265d,27,277,1343.65
17d728d6-15d2-4f43-be61-434a15f8eacb,26,1166,8508.29
e8c1b54b-f213-4846-b3a5-b329da63744f,97,21,9118.46
9a185580-a0f6-4387-af21-66491cda4d70,100,709,1589.57
19159b3f-9803-4787-a573-ad5017ae4e0f,93,477,1907.88
e3bf1015-b86c-4094-a544-62dbfaa19b80,54,17,7892.63
72d7e9a5-f096-484c-bcdf-97522adafe55,36,937,-5580.15
23c9d858-a210-4b5d-b6c0-0d2160643b9c,32,98,1579.21
0498a178-3cbc-42e7-8a0e-1af7cbc20a90,37,1126,-6220.37
d91b4621-352f-4041-ac87-147772cd3553,77,592,3976.96
277886de-2ae0-43fa-a45a-e0cab6cf2fdb,66,1162,-5188.01
7d94b47e-3155-4037-9e1c-48099dc23721,37,178,-9179.71
18f0bf9c-ddb8-42d4-a6d0-bfb0b08bf5ec,69,1251,-2310.2
2956fc3e-68fa-4f61-940b-9c8fac2d8263,55,20,-7725.1
6fabf295-c07f-4751-bd2b-5681c39303ce,85,1207,6620.06
aba1e168-d529-4a63-a3c3-a9c0b17d6cb5,93,1046,-7763.05
6edd1652-340f-497f-bb1d-622d9364267c,33,590,6458.96
020d0ba3-0ed8-4014-ab98-3784e1930542,17,626,78.29
e095d795-15c6-4889-9a5f-39bc369d53b4,106,920,6806.5
8780efa5-83c8-4faf-ad8e-10e126d1ad38,25,804,3435.15
775d02f6-bf9c-4342-932a-7066e8b18bbd,30,704,9685.76
669b208c-d637-458f-961d-a5fa3cf4a9b6,111,510,-7891.49
2523a9c6-34e4-4df5-a918-460283d87be4,52,1222,7307.57
4ebcbaa8-2939-48d4-abd8-81e416f3bb44,73,1021,586.32
ada092a6-527b-4554-bd71-a6ff22b8299c,97,462,-7631.7
eaa20f70-2c15-48a6-b5e4-c23c786c8069,91,847,6431.2
ad369ca8-cb8c-439e-8b89-1662895e67c4,60,529,7984.19
8cf810f1-bb7b-4412-8166-345da3c1e6af,53,134,3059.57
fd0b1816-c72d-431f-a38a-92a00cc315d6,46,1212,-5073.92
a41e136f-ad46-43bc-9ecb-dc20c5fd4391,54,870,7206.47
502a7986-05e0-4e04-bc62-247001420e5e,100,599,-8849.16
0d7966c0-b208-49ba-bdc0-c4b8865144c6,90,273,-6202.61
c4a25bb6-016a-4a46-b3ba-3f8e3c170508,108,1126,8035.09
34137514-68cd-4124-8689-cb2259204abb,17,696,7268.0
4fe89333-2ad7-497e-ba49-e93382013d5c,70,1140,-4253.98
ddc85e3d-20cb-478d-a588-4ea884fa0f26,92,542,-1845.92
86c6b6e9-dd83-4ca1-bc6c-47a503c8f9a9,108,964,-8677.68
5fc8a906-1b99-4920-85fb-b7b328af8d55,115,1355,-3816.3
77440aa9-601d-463e-8a0b-db25278b3c75,28,436,-613.57
3d8ca9be-30bb-45f0-b29c-ac4e3c941f29,68,577,-5719.96
0547d4a8-b762-42d6-bf68-81424219d494,75,128,-8630.63
964a4e10-0491-4667-80bc-22806715d223,81,787,-6601.13
94f9e120-ac81-458f-a009-97c34ff95361,31,767,471.22
f636dcd6-c18f-435d-b9d9-cd4d1b37ae7d,69,817,-7198.03
28ed5323-f11a-4e35-ba5c-20fc7d635b86,100,764,4728.68
03df206f-9c7a-4a2f-b093-bdca23e6388d,34,1198,3941.87
1ee7079c-0991-4dfc-80c1-7353c3055553,104,638,9779.35
e6da7f2c-29e9-4913-85e1-4914d65b8d5a,51,984,-3715.76
107ad578-be1c-4968-a106-9ebd8ae0a4cd,95,1169,9185.57
d786098f-6e6f-4bef-be4f-ed7dfe0d4c57,35,314,8069.89
3ab32a7e-96a5-4876-a03b-fe1b1f6315a0,29,466,2251.21
b09672a9-eb07-4e07-9090-bc26991fbd21,108,871,-5598.68
6a604223-8b12-4824-9200-71ec7d3d2ecb,96,1033,-828.15
ebd1c638-c417-4f27-b928-ea8480d70f02,88,1093,9018.28
afa5df4d-9e16-456e-982c-74844df5fb8f,31,37,-3825.83
9fa557e9-80ea-41d7-b602-b71ee3c43e80,110,1286,-1059.94
f084704e-3775-448b-b0f0-31d67f4f0fd6,29,372,6180.76
a66817ef-2ebc-444d-8d8e-e476b4a57a2d,109,1118,-1753.38
0b8c76ed-5c9d-4bab-9814-74f438dc611a,83,275,-1890.34
d1eb0460-a0f3-4602-876e-3d61d52af4c6,41,734,7443.52
9ae9cca6-b3d7-4978-8efe-4336379a9c3e,57,1008,3072.09
09ccb5b4-de43-4e3b-b0fe-da6280e8f479,10,160,1826.52
80cf1c27-246a-4883-897d-a6519bb80ff1,98,39,6022.42
800c6ac2-a6b8-4f57-a338-fc809b9c803a,46,203,-572.89
12b142b6-c747-4f88-b6cf-174811b1657c,113,1331,-5811.58
c2bfd07e-5549-4938-b2fb-612fff970173,80,666,-2110.52
0538dd23-5ab5-49f9-8ed6-cdd83914f358,64,925,-566.82
